id,lat,lon,rr,source
3734,39.0723,-89.7273,,city
3735,39.5203,-89.049,,city
3736,39.8403,-88.9548,,city
3737,35.7565,-83.9705,,city
3738,35.7895,-83.9738,,city
3741,31.0982,-97.3428,,city
3742,31.4441,-97.4092,,city
3743,30.8532,-96.9769,,city
3744,42.4406,-76.4966,,city
3745,41.5387,-75.9466,,city
3746,41.1695,-75.8774,,city
3748,32.7831,-96.8067,,city
3752,40.2987,-83.068,,city
3754,40.8084,-82.9755,,city
3755,40.7608,-111.8911,,city
3756,39.6295,-79.9559,,city
3758,46.3237,-117.9724,,city
3760,46.2396,-119.1006,,city
3761,43.2834,-80.4497,,city
3762,43.1334,-80.7497,,city
3763,43.5459,-80.256,,city
3764,43.3601,-80.3127,,city
3765,43.5459,-80.256,,city
3767,44.5403,-69.722,,city
3769,42.2917,-85.5872,,city
3770,42.2917,-85.5872,,city
3771,41.7214,-85.8175,,city
3772,29.7633,-95.3633,,city
3773,29.7633,-95.3633,,city
3774,29.7633,-95.3633,,city
3775,39.0997,-94.5786,,city
3776,39.0997,-94.5786,,city
3777,39.0997,-94.5786,,city
3778,29.7633,-95.3633,,city
3779,29.7633,-95.3633,,city
3780,29.7633,-95.3633,,city
3781,35.7826,-80.8873,,city
3782,35.7826,-80.8873,,city
3783,35.9218,-81.1765,,city
3784,29.7633,-95.3633,,city
3786,38.3969,-113.0108,,city
3788,39.3522,-112.5772,,city
3790,37.6775,-113.0619,,city
3791,40.8324,-115.7631,,city
3792,40.8324,-115.7631,,city
3794,40.6421,-116.9343,,city
3795,40.6421,-116.9343,,city
3796,40.973,-117.7357,,city
3799,40.7426,-84.1052,,city
3800,40.7426,-84.1052,,city
3801,40.7089,-84.3536,,city
3802,40.4798,-84.6283,,city
3803,36.9485,-81.0848,,city
3805,37.1298,-80.4089,,city
3806,34.0775,-117.6898,,city
3807,34.0553,-117.7523,,city
3808,34.0122,-117.6889,,city
3809,40.7426,-84.1052,,city
3810,40.7426,-84.1052,,city
3811,40.7426,-84.1052,,city
3812,40.7426,-84.1052,,city
3813,40.7426,-84.1052,,city
3814,40.4395,-84.0402,,city
3816,40.7426,-84.1052,,city
3817,40.7426,-84.1052,,city
3818,40.7426,-84.1052,,city
3819,36.3084,-95.3169,,city
3820,43.8195,-84.7686,,city
3822,40.7426,-84.1052,,city
3823,44.252,-85.4012,,city
3825,40.7426,-84.1052,,city
3828,40.8434,-84.3416,,city
3829,40.8695,-84.5841,,city
3831,42.2814,-83.3863,,city
3832,42.2814,-83.3863,,city
3833,42.3684,-83.3527,,city
3834,41.0334,-82.0121,,city
3835,40.7967,-81.5215,,city
3836,40.7967,-81.5215,,city
3837,40.5206,-81.474,,city
3839,30.5256,-89.6779,,city
3840,40.2503,-103.7999,,city
3842,41.2683,-110.9632,,city
3844,41.2813,-111.9883,,city
3845,41.1108,-112.026,,city
3846,44.9429,-123.0351,,city
3847,44.9429,-123.0351,,city
3848,41.7075,-86.895,,city
3850,41.85,-87.65,,city
3851,34.6059,-86.9833,,city
3852,34.6059,-86.9833,,city
3853,34.6068,-87.0884,,city
3854,40.8075,-91.1129,,city
3856,41.0086,-91.9627,,city
3857,41.02,-92.4113,,city
3858,29.9322,-90.3665,,city
3859,40.9584,-75.9746,,city
3860,45.0787,-123.4859,,city
3861,42.4374,-122.832,,city
3863,47.3737,-68.3251,,city
3865,47.1632,-67.9246,,city
3866,40.7989,-81.3785,,city
3868,40.8759,-81.4023,,city
3869,40.7989,-81.3785,,city
3870,40.7989,-81.3785,,city
3871,40.5728,-81.0857,,city
3873,44.7631,-85.6206,,city
3874,43.9001,-78.8496,,city
3875,43.9001,-78.8496,,city
3876,43.9168,-78.6829,,city
3878,43.9001,-78.8496,,city
3879,30.2241,-92.0198,,city
3880,30.0035,-91.8187,,city
3881,30.2735,-91.8993,,city
3883,29.7274,-90.599,,city
3884,45.0834,-74.1659,,city
3885,45.3134,-73.8725,,city
3886,45.3134,-73.8725,,city
3887,45.2834,-74.2325,,city
3888,45.4112,-75.6981,,city
3889,45.0181,-74.7281,,city
3890,45.4112,-75.6981,,city
3892,39.3373,-85.4836,,city
3893,38.7359,-85.38,,city
3894,39.0062,-85.6236,,city
3895,29.9919,-81.6782,,city
3896,51.0501,-114.0853,,city
3897,42.1389,-83.2416,,city
3899,45.5834,-70.8823,,city
3901,44.0979,-70.2312,,city
3902,44.2237,-70.5134,,city
3903,39.5401,-82.4071,,city
3905,45.6668,-72.1491,,city
3906,45.5668,-71.9991,,city
3908,36.6084,-83.7166,,city
3910,30.3322,-81.6556,,city
3911,30.3322,-81.6556,,city
3912,30.3322,-81.6556,,city
3914,39.0348,-76.9075,,city
3915,49.8844,-97.147,,city
3916,49.8844,-97.147,,city
3917,49.8844,-97.147,,city
3918,50.1436,-96.8845,,city
3919,44.0521,-123.0867,,city
3920,44.0521,-123.0867,,city
3921,44.0521,-123.0867,,city
3922,44.2193,-123.2057,,city
3923,43.3665,-124.2179,,city
3924,44.0462,-123.022,,city
3925,44.2193,-123.2057,,city
3926,31.5785,-84.1557,,city
3928,31.1799,-83.7891,,city
3929,31.2313,-84.2105,,city
3930,31.128,-84.153,,city
3931,31.1799,-83.7891,,city
3933,33.749,-84.388,,city
3935,36.9959,-85.9119,,city
3936,36.3884,-86.4467,,city
3937,42.9834,-79.2496,,city
3938,42.9834,-79.2496,,city
3939,42.9001,-79.2329,,city
3940,43.1001,-79.0663,,city
3944,45.5152,-73.4682,,city
3945,45.6308,-72.957,,city
3946,45.5088,-73.5878,,city
3947,45.3668,-73.5492,,city
3948,45.3071,-73.2626,,city
3950,46.3411,-72.4322,,city
3951,41.6398,-81.4065,,city
3952,40.4406,-79.9959,,city
3954,40.4656,-80.0656,,city
3956,40.6015,-79.7598,,city
3957,49.7464,-112.9325,,city
3958,49.7,-112.8186,,city
3960,49.7167,-113.4186,,city
3962,49.8668,-111.3684,,city
3966,38.6412,-83.7444,,city
3967,38.7209,-82.9582,,city
3968,39.3331,-82.9824,,city
3969,33.9172,-118.012,,city
3970,39.7439,-84.6366,,city
3972,33.5801,-85.0766,,city
3975,41.5284,-87.4236,,city
3976,27.9475,-82.4584,,city
3977,27.9475,-82.4584,,city
3978,28.5555,-82.3899,,city
3979,27.9475,-82.4584,,city
3980,26.1223,-80.1434,,city
3981,26.3184,-80.0998,,city
3982,25.7743,-80.1937,,city
3983,25.7743,-80.1937,,city
3984,25.7743,-80.1937,,city
3992,40.4678,-84.1805,,city
3993,31.8024,-97.0917,,city
3994,33.1507,-96.8236,,city
3995,33.6357,-96.6089,,city
3996,33.6357,-96.6089,,city
3997,33.1976,-96.6153,,city
3998,33.2362,-96.8011,,city
3999,39.0597,-94.8836,,city
4000,41.0814,-81.519,,city
4001,41.0814,-81.519,,city
4002,39.0483,-95.678,,city
4003,38.9717,-95.2352,,city
4004,39.0483,-95.678,,city
4005,39.0286,-96.8314,,city
4006,39.0483,-95.678,,city
4007,45.1219,-95.0433,,city
4008,33.5207,-86.8025,,city
4009,39.0611,-94.8197,,city
